primaryCaseID,justiceID,justiceName
1528,49,WFSpence
1528,51,BLaskin
1529,45,RMartland
1529,48,EMHall
1529,49,WFSpence
1529,51,BLaskin
1530,42,JHGFauteux
1530,51,BLaskin
1531,42,JHGFauteux
1531,43,DCAbbott
1531,45,RMartland
1531,50,LPPigeon
1533,42,JHGFauteux
1533,48,EMHall
1533,49,WFSpence
1533,51,BLaskin
1534,46,WJudson
1534,47,RARitchie
1534,49,WFSpence
1534,51,BLaskin
1535,47,RARitchie
1535,48,EMHall
1535,49,WFSpence
1535,51,BLaskin
1536,42,JHGFauteux
1536,43,DCAbbott
1536,45,RMartland
1536,50,LPPigeon
1537,45,RMartland
1537,47,RARitchie
1537,49,WFSpence
1537,51,BLaskin
1538,46,WJudson
1538,49,WFSpence
1538,50,LPPigeon
1538,51,BLaskin
1540,42,JHGFauteux
1540,43,DCAbbott
1540,49,WFSpence
1540,50,LPPigeon
1541,42,JHGFauteux
1541,45,RMartland
1541,48,EMHall
1541,49,WFSpence
1542,42,JHGFauteux
1542,43,DCAbbott
1542,49,WFSpence
1542,50,LPPigeon
1543,45,RMartland
1543,46,WJudson
1543,47,RARitchie
1543,51,BLaskin
1544,46,WJudson
1544,47,RARitchie
1544,49,WFSpence
1544,51,BLaskin
1545,42,JHGFauteux
1545,43,DCAbbott
1545,45,RMartland
1545,50,LPPigeon
1546,42,JHGFauteux
1546,43,DCAbbott
1546,45,RMartland
1546,51,BLaskin
1547,42,JHGFauteux
1547,43,DCAbbott
1547,49,WFSpence
1547,51,BLaskin
1548,42,JHGFauteux
1548,43,DCAbbott
1548,45,RMartland
1548,50,LPPigeon
1549,50,LPPigeon
1549,51,BLaskin
1552,42,JHGFauteux
1552,43,DCAbbott
1552,45,RMartland
1552,50,LPPigeon
1553,42,JHGFauteux
1553,43,DCAbbott
1553,46,WJudson
1553,50,LPPigeon
1554,42,JHGFauteux
1554,43,DCAbbott
1554,45,RMartland
1554,46,WJudson
1555,45,RMartland
1555,46,WJudson
1555,49,WFSpence
1555,51,BLaskin
1556,42,JHGFauteux
1556,43,DCAbbott
1556,50,LPPigeon
1556,51,BLaskin
1557,42,JHGFauteux
1557,43,DCAbbott
1557,46,WJudson
1557,50,LPPigeon
